board,current_player,all_legal_moves,best_move,best_score,is_maximizing,turn,game_result
000000000000000000000000000000000000000000000000f9ffffffffffffff00000000000000000000000000000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fbffffffffffffff0000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fdffffffffffffff010000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000000000000040000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000500000000000000060000000000000007000000000000000600000000000000050000000000000000000000000000000000000000000000,1,"[((0, 6), (0, 7)), ((0, 6), (0, 8)), ((0, 6), (0, 5)), ((0, 6), (0, 4)), ((0, 6), (1, 6)), ((0, 6), (2, 6)), ((0, 6), (3, 6)), ((0, 6), (4, 6)), ((0, 6), (5, 6)), ((2, 4), (2, 5)), ((2, 4), (2, 6)), ((2, 4), (2, 7)), ((2, 4), (2, 8)), ((2, 4), (2, 3)), ((2, 4), (2, 2)), ((2, 4), (2, 1)), ((2, 4), (2, 0)), ((2, 4), (1, 4)), ((2, 4), (0, 4)), ((3, 4), (3, 5)), ((3, 4), (3, 6)), ((3, 4), (3, 7)), ((3, 4), (3, 8)), ((3, 4), (3, 3)), ((3, 4), (3, 2)), ((3, 4), (3, 1)), ((3, 4), (3, 0)), ((3, 4), (4, 4)), ((3, 4), (5, 4)), ((6, 4), (7, 4)), ((6, 8), (7, 8)), ((7, 0), (7, 1)), ((7, 0), (8, 0)), ((7, 0), (9, 0)), ((7, 2), (9, 1)), ((7, 2), (8, 4)), ((7, 2), (8, 0)), ((7, 6), (9, 7)), ((7, 6), (8, 8)), ((7, 6), (8, 4)), ((9, 2), (7, 4)), ((9, 3), (8, 4)), ((9, 4), (8, 4)), ((9, 5), (8, 4)), ((9, 6), (7, 4)), ((9, 6), (7, 8))]","(2, 4),(2, 3)",4796.0,True,127,Hòa (vượt quá 200 lượt)
0000000000000000000000000000000000000000000000000000000000000000f9ffffffffffffff0000000000000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fbffffffffffffff0000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fdffffffffffffff010000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000000000000040000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000500000000000000060000000000000007000000000000000600000000000000050000000000000000000000000000000000000000000000,1,"[((0, 6), (0, 7)), ((0, 6), (0, 8)), ((0, 6), (0, 5)), ((0, 6), (1, 6)), ((0, 6), (2, 6)), ((0, 6), (3, 6)), ((0, 6), (4, 6)), ((0, 6), (5, 6)), ((2, 3), (2, 4)), ((2, 3), (2, 5)), ((2, 3), (2, 6)), ((2, 3), (2, 7)), ((2, 3), (2, 8)), ((2, 3), (2, 2)), ((2, 3), (2, 1)), ((2, 3), (2, 0)), ((2, 3), (3, 3)), ((2, 3), (4, 3)), ((2, 3), (5, 3)), ((2, 3), (6, 3)), ((2, 3), (7, 3)), ((2, 3), (8, 3)), ((2, 3), (1, 3)), ((2, 3), (0, 3)), ((3, 4), (3, 5)), ((3, 4), (3, 6)), ((3, 4), (3, 7)), ((3, 4), (3, 8)), ((3, 4), (3, 3)), ((3, 4), (3, 2)), ((3, 4), (3, 1)), ((3, 4), (3, 0)), ((3, 4), (4, 4)), ((3, 4), (5, 4)), ((3, 4), (2, 4)), ((3, 4), (1, 4)), ((6, 4), (7, 4)), ((6, 8), (7, 8)), ((7, 0), (7, 1)), ((7, 0), (8, 0)), ((7, 0), (9, 0)), ((7, 2), (9, 1)), ((7, 2), (8, 4)), ((7, 2), (8, 0)), ((7, 6), (9, 7)), ((7, 6), (8, 8)), ((7, 6), (8, 4)), ((9, 2), (7, 4)), ((9, 3), (8, 4)), ((9, 4), (8, 4)), ((9, 5), (8, 4)), ((9, 6), (7, 4)), ((9, 6), (7, 8))]","(2, 3),(2, 4)",4798.0,True,129,Hòa (vượt quá 200 lượt)
00000000000000000000000000000000000000000000000000000000000000000000000000000000f9ffffffffffffff030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fbffffffffffffff0000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fdffffffffffffff010000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000000000000040000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000500000000000000060000000000000007000000000000000600000000000000050000000000000000000000000000000000000000000000,1,"[((0, 6), (0, 7)), ((0, 6), (0, 8)), ((0, 6), (1, 6)), ((0, 6), (2, 6)), ((0, 6), (3, 6)), ((0, 6), (4, 6)), ((0, 6), (5, 6)), ((2, 4), (2, 5)), ((2, 4), (2, 6)), ((2, 4), (2, 7)), ((2, 4), (2, 8)), ((2, 4), (2, 3)), ((2, 4), (2, 2)), ((2, 4), (2, 1)), ((2, 4), (2, 0)), ((2, 4), (1, 4)), ((2, 4), (0, 4)), ((3, 4), (3, 5)), ((3, 4), (3, 6)), ((3, 4), (3, 7)), ((3, 4), (3, 8)), ((3, 4), (3, 3)), ((3, 4), (3, 2)), ((3, 4), (3, 1)), ((3, 4), (3, 0)), ((3, 4), (4, 4)), ((3, 4), (5, 4)), ((6, 4), (7, 4)), ((6, 8), (7, 8)), ((7, 0), (7, 1)), ((7, 0), (8, 0)), ((7, 0), (9, 0)), ((7, 2), (9, 1)), ((7, 2), (8, 4)), ((7, 2), (8, 0)), ((7, 6), (9, 7)), ((7, 6), (8, 8)), ((7, 6), (8, 4)), ((9, 2), (7, 4)), ((9, 3), (8, 4)), ((9, 4), (8, 4)), ((9, 5), (8, 4)), ((9, 6), (7, 4)), ((9, 6), (7, 8))]","(2, 4),(2, 5)",4796.0,True,131,Hòa (vượt quá 200 lượt)
0000000000000000000000000000000000000000000000000000000000000000f9ffffffffffffff0000000000000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fbffffffffffffff0000000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fdffffffffffffff010000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000000000000040000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000500000000000000060000000000000007000000000000000600000000000000050000000000000000000000000000000000000000000000,1,"[((0, 6), (0, 7)), ((0, 6), (0, 8)), ((0, 6), (0, 5)), ((0, 6), (1, 6)), ((0, 6), (2, 6)), ((0, 6), (3, 6)), ((0, 6), (4, 6)), ((0, 6), (5, 6)), ((2, 5), (2, 6)), ((2, 5), (2, 7)), ((2, 5), (2, 8)), ((2, 5), (2, 4)), ((2, 5), (2, 3)), ((2, 5), (2, 2)), ((2, 5), (2, 1)), ((2, 5), (2, 0)), ((2, 5), (3, 5)), ((2, 5), (4, 5)), ((2, 5), (5, 5)), ((2, 5), (6, 5)), ((2, 5), (7, 5)), ((2, 5), (8, 5)), ((2, 5), (1, 5)), ((2, 5), (0, 5)), ((3, 4), (3, 5)), ((3, 4), (3, 6)), ((3, 4), (3, 7)), ((3, 4), (3, 8)), ((3, 4), (3, 3)), ((3, 4), (3, 2)), ((3, 4), (3, 1)), ((3, 4), (3, 0)), ((3, 4), (4, 4)), ((3, 4), (5, 4)), ((3, 4), (2, 4)), ((3, 4), (1, 4)), ((6, 4), (7, 4)), ((6, 8), (7, 8)), ((7, 0), (7, 1)), ((7, 0), (8, 0)), ((7, 0), (9, 0)), ((7, 2), (9, 1)), ((7, 2), (8, 4)), ((7, 2), (8, 0)), ((7, 6), (9, 7)), ((7, 6), (8, 8)), ((7, 6), (8, 4)), ((9, 2), (7, 4)), ((9, 3), (8, 4)), ((9, 4), (8, 4)), ((9, 5), (8, 4)), ((9, 6), (7, 4)), ((9, 6), (7, 8))]","(2, 5),(2, 4)",4798.0,True,133,Hòa (vượt quá 200 lượt)
000000000000000000000000000000000000000000000000f9ffffffffffffff00000000000000000000000000000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fbffffffffffffff0000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fdffffffffffffff010000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000000000000040000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000500000000000000060000000000000007000000000000000600000000000000050000000000000000000000000000000000000000000000,1,"[((0, 6), (0, 7)), ((0, 6), (0, 8)), ((0, 6), (0, 5)), ((0, 6), (0, 4)), ((0, 6), (1, 6)), ((0, 6), (2, 6)), ((0, 6), (3, 6)), ((0, 6), (4, 6)), ((0, 6), (5, 6)), ((2, 4), (2, 5)), ((2, 4), (2, 6)), ((2, 4), (2, 7)), ((2, 4), (2, 8)), ((2, 4), (2, 3)), ((2, 4), (2, 2)), ((2, 4), (2, 1)), ((2, 4), (2, 0)), ((2, 4), (1, 4)), ((2, 4), (0, 4)), ((3, 4), (3, 5)), ((3, 4), (3, 6)), ((3, 4), (3, 7)), ((3, 4), (3, 8)), ((3, 4), (3, 3)), ((3, 4), (3, 2)), ((3, 4), (3, 1)), ((3, 4), (3, 0)), ((3, 4), (4, 4)), ((3, 4), (5, 4)), ((6, 4), (7, 4)), ((6, 8), (7, 8)), ((7, 0), (7, 1)), ((7, 0), (8, 0)), ((7, 0), (9, 0)), ((7, 2), (9, 1)), ((7, 2), (8, 4)), ((7, 2), (8, 0)), ((7, 6), (9, 7)), ((7, 6), (8, 8)), ((7, 6), (8, 4)), ((9, 2), (7, 4)), ((9, 3), (8, 4)), ((9, 4), (8, 4)), ((9, 5), (8, 4)), ((9, 6), (7, 4)), ((9, 6), (7, 8))]","(2, 4),(2, 3)",4796.0,True,135,Hòa (vượt quá 200 lượt)
0000000000000000000000000000000000000000000000000000000000000000f9ffffffffffffff0000000000000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fbffffffffffffff0000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fdffffffffffffff010000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000000000000040000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000500000000000000060000000000000007000000000000000600000000000000050000000000000000000000000000000000000000000000,1,"[((0, 6), (0, 7)), ((0, 6), (0, 8)), ((0, 6), (0, 5)), ((0, 6), (1, 6)), ((0, 6), (2, 6)), ((0, 6), (3, 6)), ((0, 6), (4, 6)), ((0, 6), (5, 6)), ((2, 3), (2, 4)), ((2, 3), (2, 5)), ((2, 3), (2, 6)), ((2, 3), (2, 7)), ((2, 3), (2, 8)), ((2, 3), (2, 2)), ((2, 3), (2, 1)), ((2, 3), (2, 0)), ((2, 3), (3, 3)), ((2, 3), (4, 3)), ((2, 3), (5, 3)), ((2, 3), (6, 3)), ((2, 3), (7, 3)), ((2, 3), (8, 3)), ((2, 3), (1, 3)), ((2, 3), (0, 3)), ((3, 4), (3, 5)), ((3, 4), (3, 6)), ((3, 4), (3, 7)), ((3, 4), (3, 8)), ((3, 4), (3, 3)), ((3, 4), (3, 2)), ((3, 4), (3, 1)), ((3, 4), (3, 0)), ((3, 4), (4, 4)), ((3, 4), (5, 4)), ((3, 4), (2, 4)), ((3, 4), (1, 4)), ((6, 4), (7, 4)), ((6, 8), (7, 8)), ((7, 0), (7, 1)), ((7, 0), (8, 0)), ((7, 0), (9, 0)), ((7, 2), (9, 1)), ((7, 2), (8, 4)), ((7, 2), (8, 0)), ((7, 6), (9, 7)), ((7, 6), (8, 8)), ((7, 6), (8, 4)), ((9, 2), (7, 4)), ((9, 3), (8, 4)), ((9, 4), (8, 4)), ((9, 5), (8, 4)), ((9, 6), (7, 4)), ((9, 6), (7, 8))]","(2, 3),(2, 4)",4798.0,True,137,Hòa (vượt quá 200 lượt)
000000000000000000000000000000000000000000000000f9ffffffffffffff00000000000000000000000000000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fbffffffffffffff0000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fdffffffffffffff010000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000000000000040000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000500000000000000060000000000000007000000000000000600000000000000050000000000000000000000000000000000000000000000,1,"[((0, 6), (0, 7)), ((0, 6), (0, 8)), ((0, 6), (0, 5)), ((0, 6), (0, 4)), ((0, 6), (1, 6)), ((0, 6), (2, 6)), ((0, 6), (3, 6)), ((0, 6), (4, 6)), ((0, 6), (5, 6)), ((2, 4), (2, 5)), ((2, 4), (2, 6)), ((2, 4), (2, 7)), ((2, 4), (2, 8)), ((2, 4), (2, 3)), ((2, 4), (2, 2)), ((2, 4), (2, 1)), ((2, 4), (2, 0)), ((2, 4), (1, 4)), ((2, 4), (0, 4)), ((3, 4), (3, 5)), ((3, 4), (3, 6)), ((3, 4), (3, 7)), ((3, 4), (3, 8)), ((3, 4), (3, 3)), ((3, 4), (3, 2)), ((3, 4), (3, 1)), ((3, 4), (3, 0)), ((3, 4), (4, 4)), ((3, 4), (5, 4)), ((6, 4), (7, 4)), ((6, 8), (7, 8)), ((7, 0), (7, 1)), ((7, 0), (8, 0)), ((7, 0), (9, 0)), ((7, 2), (9, 1)), ((7, 2), (8, 4)), ((7, 2), (8, 0)), ((7, 6), (9, 7)), ((7, 6), (8, 8)), ((7, 6), (8, 4)), ((9, 2), (7, 4)), ((9, 3), (8, 4)), ((9, 4), (8, 4)), ((9, 5), (8, 4)), ((9, 6), (7, 4)), ((9, 6), (7, 8))]","(2, 4),(2, 3)",4796.0,True,139,Hòa (vượt quá 200 lượt)
0000000000000000000000000000000000000000000000000000000000000000f9ffffffffffffff0000000000000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fbffffffffffffff0000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fdffffffffffffff010000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000000000000040000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000500000000000000060000000000000007000000000000000600000000000000050000000000000000000000000000000000000000000000,1,"[((0, 6), (0, 7)), ((0, 6), (0, 8)), ((0, 6), (0, 5)), ((0, 6), (1, 6)), ((0, 6), (2, 6)), ((0, 6), (3, 6)), ((0, 6), (4, 6)), ((0, 6), (5, 6)), ((2, 3), (2, 4)), ((2, 3), (2, 5)), ((2, 3), (2, 6)), ((2, 3), (2, 7)), ((2, 3), (2, 8)), ((2, 3), (2, 2)), ((2, 3), (2, 1)), ((2, 3), (2, 0)), ((2, 3), (3, 3)), ((2, 3), (4, 3)), ((2, 3), (5, 3)), ((2, 3), (6, 3)), ((2, 3), (7, 3)), ((2, 3), (8, 3)), ((2, 3), (1, 3)), ((2, 3), (0, 3)), ((3, 4), (3, 5)), ((3, 4), (3, 6)), ((3, 4), (3, 7)), ((3, 4), (3, 8)), ((3, 4), (3, 3)), ((3, 4), (3, 2)), ((3, 4), (3, 1)), ((3, 4), (3, 0)), ((3, 4), (4, 4)), ((3, 4), (5, 4)), ((3, 4), (2, 4)), ((3, 4), (1, 4)), ((6, 4), (7, 4)), ((6, 8), (7, 8)), ((7, 0), (7, 1)), ((7, 0), (8, 0)), ((7, 0), (9, 0)), ((7, 2), (9, 1)), ((7, 2), (8, 4)), ((7, 2), (8, 0)), ((7, 6), (9, 7)), ((7, 6), (8, 8)), ((7, 6), (8, 4)), ((9, 2), (7, 4)), ((9, 3), (8, 4)), ((9, 4), (8, 4)), ((9, 5), (8, 4)), ((9, 6), (7, 4)), ((9, 6), (7, 8))]","(2, 3),(2, 4)",4798.0,True,141,Hòa (vượt quá 200 lượt)
000000000000000000000000000000000000000000000000f9ffffffffffffff00000000000000000000000000000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fbffffffffffffff0000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fdffffffffffffff010000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000000000000040000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000500000000000000060000000000000007000000000000000600000000000000050000000000000000000000000000000000000000000000,1,"[((0, 6), (0, 7)), ((0, 6), (0, 8)), ((0, 6), (0, 5)), ((0, 6), (0, 4)), ((0, 6), (1, 6)), ((0, 6), (2, 6)), ((0, 6), (3, 6)), ((0, 6), (4, 6)), ((0, 6), (5, 6)), ((2, 4), (2, 5)), ((2, 4), (2, 6)), ((2, 4), (2, 7)), ((2, 4), (2, 8)), ((2, 4), (2, 3)), ((2, 4), (2, 2)), ((2, 4), (2, 1)), ((2, 4), (2, 0)), ((2, 4), (1, 4)), ((2, 4), (0, 4)), ((3, 4), (3, 5)), ((3, 4), (3, 6)), ((3, 4), (3, 7)), ((3, 4), (3, 8)), ((3, 4), (3, 3)), ((3, 4), (3, 2)), ((3, 4), (3, 1)), ((3, 4), (3, 0)), ((3, 4), (4, 4)), ((3, 4), (5, 4)), ((6, 4), (7, 4)), ((6, 8), (7, 8)), ((7, 0), (7, 1)), ((7, 0), (8, 0)), ((7, 0), (9, 0)), ((7, 2), (9, 1)), ((7, 2), (8, 4)), ((7, 2), (8, 0)), ((7, 6), (9, 7)), ((7, 6), (8, 8)), ((7, 6), (8, 4)), ((9, 2), (7, 4)), ((9, 3), (8, 4)), ((9, 4), (8, 4)), ((9, 5), (8, 4)), ((9, 6), (7, 4)), ((9, 6), (7, 8))]","(2, 4),(2, 3)",4796.0,True,143,Hòa (vượt quá 200 lượt)
0000000000000000000000000000000000000000000000000000000000000000f9ffffffffffffff0000000000000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fbffffffffffffff0000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fdffffffffffffff010000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000000000000040000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000500000000000000060000000000000007000000000000000600000000000000050000000000000000000000000000000000000000000000,1,"[((0, 6), (0, 7)), ((0, 6), (0, 8)), ((0, 6), (0, 5)), ((0, 6), (1, 6)), ((0, 6), (2, 6)), ((0, 6), (3, 6)), ((0, 6), (4, 6)), ((0, 6), (5, 6)), ((2, 3), (2, 4)), ((2, 3), (2, 5)), ((2, 3), (2, 6)), ((2, 3), (2, 7)), ((2, 3), (2, 8)), ((2, 3), (2, 2)), ((2, 3), (2, 1)), ((2, 3), (2, 0)), ((2, 3), (3, 3)), ((2, 3), (4, 3)), ((2, 3), (5, 3)), ((2, 3), (6, 3)), ((2, 3), (7, 3)), ((2, 3), (8, 3)), ((2, 3), (1, 3)), ((2, 3), (0, 3)), ((3, 4), (3, 5)), ((3, 4), (3, 6)), ((3, 4), (3, 7)), ((3, 4), (3, 8)), ((3, 4), (3, 3)), ((3, 4), (3, 2)), ((3, 4), (3, 1)), ((3, 4), (3, 0)), ((3, 4), (4, 4)), ((3, 4), (5, 4)), ((3, 4), (2, 4)), ((3, 4), (1, 4)), ((6, 4), (7, 4)), ((6, 8), (7, 8)), ((7, 0), (7, 1)), ((7, 0), (8, 0)), ((7, 0), (9, 0)), ((7, 2), (9, 1)), ((7, 2), (8, 4)), ((7, 2), (8, 0)), ((7, 6), (9, 7)), ((7, 6), (8, 8)), ((7, 6), (8, 4)), ((9, 2), (7, 4)), ((9, 3), (8, 4)), ((9, 4), (8, 4)), ((9, 5), (8, 4)), ((9, 6), (7, 4)), ((9, 6), (7, 8))]","(2, 3),(2, 4)",4798.0,True,145,Hòa (vượt quá 200 lượt)
00000000000000000000000000000000000000000000000000000000000000000000000000000000f9ffffffffffffff030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fbffffffffffffff0000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000fdffffffffffffff010000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000000000000040000000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000500000000000000060000000000000007000000000000000600000000000000050000000000000000000000000000000000000000000000,1,"[((0, 6), (0, 7)), ((0, 6), (0, 8)), ((0, 6), (1, 6)), ((0, 6), (2, 6)), ((0, 6), (3, 6)), ((0, 6), (4, 6)), ((0, 6), (5, 6)), ((2, 4), (2, 5)), ((2, 4), (2, 6)), ((2, 4), (2, 7)), ((2, 4), (2, 8)), ((2, 4), (2, 3)), ((2, 4), (2, 2)), ((2, 4), (2, 1)), ((2, 4), (2, 0)), ((2, 4), (1, 4)), ((2, 4), (0, 4)), ((3, 4), (3, 5)), ((3, 4), (3, 6)), ((3, 4), (3, 7)), ((3, 4), (3, 8)), ((3, 4), (3, 3)), ((3, 4), (3, 2)), ((3, 4), (3, 1)), ((3, 4), (3, 0)), ((3, 4), (4, 4)), ((3, 4), (5, 4)), ((6, 4), (7, 4)), ((6, 8), (7, 8)), ((7, 0), (7, 1)), ((7, 0), (8, 0)), ((7, 0), (9, 0)), ((7, 2), (9, 1)), ((7, 2), (8, 4)), ((7, 2), (8, 0)), ((7, 6), (9, 7)), ((7, 6), (8, 8)), ((7, 6), (8, 4)), ((9, 2), (7, 4)), ((9, 3), (8, 4)), ((9, 4), (8, 4)), ((9, 5), (8, 4)), ((9, 6), (7, 4)), ((9, 6), (7, 8))]","(2, 4),(2, 5)",4796.0,True,147,Hòa (vượt quá 200 lượt)
